Customer ID,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Gender,Age,Married,Number of Dependents,Latitude,Longitude,Population,Churn Value
9866-OCCKE,1,72,Offer A,Yes,35.04,Yes,Fiber Optic,22,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,109.75,8075.35,0.0,0,2522.88,Female,73,Yes,0,32.707892,-117.05512,66838,0
2786-GCDPI,0,50,Offer B,Yes,17.65,Yes,Fiber Optic,29,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.95,5222.35,0.0,0,882.4999999999999,Female,75,No,0,34.201108,-116.593456,354,0
3733-UOCWF,5,61,Offer B,Yes,46.65,Yes,Fiber Optic,23,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.55,5251.75,0.0,0,2845.65,Male,78,Yes,0,34.757783,-117.33997,4948,0
8490-BXHEO,0,18,No Offer,Yes,38.79,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80.55,1411.65,0.0,0,698.22,Male,67,No,0,34.508417,-116.856103,5256,0
7173-TETGO,4,72,Offer A,Yes,32.37,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,78.5,5602.25,0.0,0,2330.64,Female,66,Yes,0,34.238162,-117.534306,1090,0
6435-VWCCY,3,65,Offer B,Yes,27.14,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,92.7,5968.4,0.0,0,1764.1000000000001,Male,71,Yes,0,34.647959,-117.296957,909,0
6726-NNFWD,10,71,Offer A,Yes,16.26,No,Fiber Optic,27,No,Yes,Yes,No,No,Yes,No,Yes,Two Year,No,Credit Card,89.45,6435.25,0.0,0,1154.46,Female,74,Yes,0,33.548869,-117.334165,36149,0
7856-GANIL,1,45,Offer B,Yes,2.38,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,98.7,4525.8,0.0,0,107.1,Male,71,Yes,0,33.703976,-117.824172,17621,0
0248-PGHBZ,0,67,Offer A,Yes,2.57,No,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,92.45,6140.85,0.0,0,172.19,Female,69,No,0,33.429488,-117.609432,34946,0
7472-EQOAV,5,71,Offer A,Yes,30.16,No,Fiber Optic,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,86.7,6179.35,0.0,0,2141.36,Male,76,Yes,2,33.529047,-117.701175,62103,0
5985-BEHZK,1,72,Offer A,Yes,27.79,Yes,Fiber Optic,10,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,No,Credit Card,105.0,7578.05,0.0,0,2000.8799999999999,Female,78,Yes,0,33.766004,-117.786763,44117,0
9279-CJEOJ,0,21,No Offer,Yes,37.4,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,2025.1,0.0,0,785.4,Female,77,No,0,33.844983,-117.952151,60553,0
8029-XYPWT,1,71,Offer A,Yes,46.82,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,115.05,8016.6,0.0,0,3324.22,Male,72,Yes,0,33.83796,-117.870494,34398,0
6646-JPPHA,0,14,No Offer,Yes,48.01,No,Fiber Optic,2,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,78.85,1043.8,0.0,50,672.14,Female,76,No,0,33.868316,-117.929029,24502,0
7658-UYUQS,0,21,No Offer,Yes,22.3,No,Fiber Optic,9,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,86.55,1857.25,0.0,0,468.3,Male,71,Yes,0,33.902211,-117.914922,21157,0
8746-BFOAJ,0,21,No Offer,Yes,23.23,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.5,429.55,0.0,0,487.83,Male,79,No,0,33.782955,-118.026456,15878,0
8023-QHAIO,7,56,Offer B,Yes,27.56,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.85,4275.75,0.0,120,1543.36,Female,72,Yes,0,33.819385,-117.600213,60294,0
8133-ANHHJ,0,49,Offer B,Yes,36.47,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,103.0,5166.2,0.0,0,1787.03,Female,77,No,0,34.279221,-119.221437,46894,0
1707-HABPF,0,46,Offer B,Yes,11.93,No,Fiber Optic,26,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,91.3,4126.35,0.0,0,548.78,Female,65,No,0,34.438581,-119.685368,20893,0
6847-KJLTS,8,58,Offer B,Yes,47.34,Yes,Fiber Optic,28,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.4,5749.8,0.0,0,2745.7200000000003,Female,72,Yes,0,34.827662,-118.999073,4498,0
4619-EVPHY,2,20,No Offer,Yes,38.85,No,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.0,1859.5,0.0,0,777.0,Female,65,Yes,0,35.245035,-118.905553,15364,0
4462-CYWMH,7,62,Offer B,Yes,27.49,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,5629.55,0.0,0,1704.3799999999999,Male,65,Yes,0,36.205465,-119.085807,15508,0
9334-GWGOW,2,7,No Offer,Yes,6.81,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,485.25,0.0,0,47.669999999999995,Male,68,Yes,0,35.38381,-119.730885,302,0
4291-HYEBC,2,28,No Offer,No,0.0,No,DSL,21,No,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,39.1,1096.6,0.0,0,0.0,Female,76,Yes,3,35.55647,-118.244914,1935,0
1576-PFZIW,2,70,Offer A,Yes,14.48,No,Fiber Optic,7,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,105.35,7511.9,0.0,0,1013.6,Male,70,Yes,0,35.383937,-119.020428,12963,0
0147-ESWWR,9,39,No Offer,Yes,20.15,Yes,Fiber Optic,21,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0,785.8499999999999,Female,73,Yes,0,35.453912,-120.69461,29539,0
1217-VASWC,10,43,Offer B,Yes,37.09,No,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.55,4304.0,0.0,0,1594.8700000000001,Male,77,Yes,0,35.186644,-120.728305,812,0
2522-WLNSF,2,34,No Offer,Yes,12.33,No,Cable,23,No,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,64.2,2106.3,0.0,0,419.22,Female,74,Yes,0,34.70434,-120.02609,1317,0
5327-XOKKY,7,72,Offer A,Yes,11.26,Yes,Cable,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,73.45,5329.0,0.0,0,810.72,Male,79,Yes,0,34.95934,-120.490081,43684,0
3312-ZWLGF,0,29,No Offer,Yes,10.55,Yes,Fiber Optic,2,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,2414.55,0.0,0,305.95000000000005,Male,69,Yes,0,34.501452,-118.207862,7831,0
0795-XCCTE,0,72,Offer A,Yes,26.01,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,25.4,1809.35,0.0,0,1872.72,Male,80,No,0,37.04584,-118.397236,13309,0
7072-MBHEV,8,11,No Offer,Yes,17.66,Yes,Fiber Optic,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,78.1,864.85,0.0,0,194.26,Female,77,Yes,2,34.966777,-117.961179,7685,0
8050-DVOJX,0,49,Offer B,Yes,43.19,Yes,Cable,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,81.35,4060.9,0.0,0,2116.31,Male,67,No,0,36.560498,-117.962461,71,0
8169-SAEJD,10,69,Offer A,No,0.0,No,DSL,12,Yes,Yes,No,No,Yes,Yes,Yes,No,Two Year,No,Credit Card,56.55,3952.65,0.0,40,0.0,Male,79,Yes,0,34.712708,-117.889656,57794,0
1580-BMCMR,0,19,No Offer,Yes,29.8,No,Fiber Optic,16,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.3,1637.3,0.0,0,566.2,Male,66,No,0,35.073777,-118.652112,25805,0
4199-QHJNM,9,67,Offer A,Yes,48.68,Yes,Fiber Optic,17,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,102.9,6989.7,0.0,0,3261.56,Male,72,Yes,0,37.458367,-119.345011,613,0
5135-GRQJV,4,72,Offer A,Yes,5.6,Yes,Fiber Optic,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,114.5,8331.95,0.0,0,403.2,Male,75,Yes,0,36.488056,-120.407691,1766,0
2384-OVPSA,0,38,No Offer,Yes,4.09,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Mailed Check,20.2,735.9,0.0,0,155.42,Female,65,No,0,36.5276,-119.865999,5446,0
1371-WEPDS,8,40,No Offer,Yes,28.56,No,DSL,18,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,55.8,2283.3,0.0,50,1142.3999999999999,Male,71,Yes,0,37.100948,-120.270136,19391,0
3349-ANQNH,0,59,No Offer,Yes,24.27,Yes,Fiber Optic,9,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5890.0,0.0,0,1431.93,Female,70,No,0,36.657462,-119.595293,1965,0
5937-EORGB,9,15,No Offer,Yes,22.83,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,1392.25,0.0,0,342.45,Male,79,Yes,0,36.397745,-120.119911,1852,0
5539-HIVAK,8,28,No Offer,Yes,25.57,Yes,No Internet,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,25.7,734.6,0.0,0,715.96,Female,79,Yes,0,37.027663,-119.69056,1125,0
4583-PARNH,1,16,No Offer,Yes,15.44,No,Fiber Optic,20,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,91.55,1540.05,0.0,0,247.04,Male,66,Yes,0,36.727418,-120.123526,14062,0
1421-HCERK,6,30,No Offer,Yes,33.48,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.7,3181.8,0.0,0,1004.3999999999999,Male,75,Yes,0,37.290606,-119.216328,52,0
0716-BQNDX,0,57,No Offer,Yes,2.21,Yes,Fiber Optic,11,Yes,No,No,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,93.75,5625.55,0.0,0,125.97,Male,77,No,0,36.902954,-120.194274,28434,0
1162-ECVII,1,72,Offer A,Yes,18.74,Yes,Fiber Optic,14,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,109.75,7932.5,0.0,140,1349.28,Male,66,Yes,0,36.799648,-119.801247,26580,0
8695-ARGXZ,1,34,No Offer,Yes,2.07,Yes,Fiber Optic,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,2425.4,0.0,0,70.38,Male,66,Yes,0,36.78979,-119.929894,60889,0
1697-NVVGY,1,19,No Offer,Yes,30.44,No,DSL,26,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,1286.05,0.0,0,578.36,Male,71,Yes,0,36.757345,-119.818274,16346,0
9112-WSNPU,0,35,No Offer,Yes,16.91,No,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.55,2419.0,0.0,0,591.85,Female,65,No,0,36.362741,-121.869685,32857,0
4976-LNFVV,6,19,No Offer,No,0.0,No,DSL,14,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,34.3,577.15,0.0,0,0.0,Male,65,Yes,0,37.680844,-122.48131,63337,0
2077-MPJQO,2,7,No Offer,Yes,21.37,Yes,Fiber Optic,21,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.4,533.05,0.0,0,149.59,Male,80,Yes,0,37.449551,-122.183762,39062,0
1480-IVEVR,2,35,No Offer,Yes,4.16,Yes,Fiber Optic,28,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,81.6,2815.25,0.0,0,145.6,Male,76,Yes,0,37.540582,-122.509594,2346,0
4118-CEVPF,0,35,No Offer,Yes,32.92,Yes,Fiber Optic,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,110.8,3836.3,0.0,110,1152.2,Female,74,No,0,37.410567,-122.297152,25569,0
2428-HYUNX,4,44,No Offer,Yes,1.89,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.35,847.25,0.0,0,83.16,Male,74,Yes,0,37.794487,-122.42227,56330,0
9693-XMUOB,4,59,No Offer,No,0.0,No,Cable,23,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.25,2997.45,0.0,0,0.0,Male,65,Yes,0,37.386978,-122.177746,1723,0
1635-NZATJ,3,71,Offer A,Yes,37.25,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.45,1789.65,0.0,0,2644.75,Male,80,Yes,0,37.774633,-122.274434,58555,0
9943-VSZUV,0,67,Offer A,Yes,39.89,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.7,5060.85,0.0,0,2672.63,Male,75,No,0,37.855717,-121.994813,15187,0
9355-NPPFS,0,26,No Offer,Yes,19.21,No,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,2006.1,0.0,0,499.46000000000004,Female,70,No,0,37.505768,-121.962472,56126,0
5828-DWPIL,4,62,No Offer,Yes,4.76,Yes,Fiber Optic,3,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.1,5618.3,0.0,0,295.12,Male,68,Yes,0,37.571748,-121.659562,75929,0
2931-FSOHN,0,13,No Offer,Yes,49.9,No,DSL,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,59.9,788.35,0.0,0,648.6999999999999,Male,76,No,0,38.232389,-122.324944,26894,0
9971-ZWPBF,7,34,No Offer,Yes,11.74,Yes,Fiber Optic,12,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,108.9,3625.2,0.0,30,399.16,Male,70,Yes,1,37.873916,-122.20522,17964,0
8421-WZOOW,8,57,No Offer,Yes,28.25,No,Fiber Optic,15,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,95.3,5567.45,0.0,0,1610.25,Female,75,Yes,1,38.148862,-121.737696,5246,0
2957-JIRMN,0,62,No Offer,Yes,19.52,Yes,Fiber Optic,3,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.45,4959.15,0.0,0,1210.24,Female,69,No,0,38.105733,-122.186338,51665,0
5271-DBYSJ,0,11,Offer D,Yes,26.84,No,Fiber Optic,15,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card,79.15,827.7,0.0,140,295.24,Male,80,No,0,37.897743,-122.263124,10737,0
3915-ODIYG,0,60,No Offer,Yes,10.2,Yes,DSL,29,Yes,Yes,No,No,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,71.75,4374.55,0.0,10,612.0,Male,72,No,0,38.326215,-122.718742,7936,0
5671-UUNXD,1,50,No Offer,Yes,36.58,Yes,Fiber Optic,23,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.65,5189.75,0.0,0,1829.0,Female,79,Yes,0,38.065359,-122.665566,607,0
4698-KVLLG,0,51,No Offer,Yes,47.46,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.6,967.9,0.0,0,2420.46,Female,66,No,0,37.942551,-122.491642,6448,0
0282-NVSJS,1,12,Offer D,No,0.0,No,DSL,14,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,29.3,355.9,0.0,0,0.0,Female,70,Yes,1,36.878364,-121.629781,3373,0
7537-CBQUZ,0,63,No Offer,Yes,26.11,Yes,Fiber Optic,20,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.4,7031.45,0.0,0,1644.93,Male,68,No,0,36.784481,-121.759054,8582,0
4750-UKWJK,1,37,No Offer,Yes,25.35,No,No Internet,0,No,No,No,No,No,No,No,No,One Year,No,Mailed Check,19.6,727.8,0.0,0,937.95,Female,77,Yes,0,37.03889,-121.528955,49968,0
4884-ZTHVF,0,8,No Offer,Yes,39.01,No,Fiber Optic,28,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.1,713.6,0.0,0,312.08,Female,80,No,0,37.031404,-121.981865,8365,0
3055-OYMSE,0,53,No Offer,Yes,16.74,No,Fiber Optic,15,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,73.8,4003.85,0.0,0,887.2199999999999,Female,75,No,0,37.257772,-122.051824,30589,0
1468-DEFNC,9,64,No Offer,Yes,37.09,Yes,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24.4,1548.65,0.0,0,2373.76,Male,69,Yes,1,37.277592,-121.986477,13481,0
9605-WGJVW,0,1,No Offer,Yes,22.34,No,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.2,70.2,0.0,0,22.34,Female,69,No,0,37.974498,-121.319568,30476,0
4627-MIHJH,0,69,No Offer,Yes,23.4,Yes,Fiber Optic,27,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,110.25,7467.55,0.0,0,1614.6,Female,72,No,0,38.033219,-121.297433,40611,0
5553-AOINX,6,66,No Offer,Yes,39.38,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.9,6891.45,0.0,0,2599.0800000000004,Female,67,Yes,1,37.943954,-120.67108,2633,0
3258-SANFR,0,6,Offer E,Yes,19.74,No,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.7,276.5,0.0,0,118.44,Male,69,No,0,37.818589,-120.256995,167,0
4833-QTJNO,10,67,No Offer,Yes,44.9,Yes,Fiber Optic,20,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,83.85,5588.8,0.0,0,3008.2999999999997,Male,66,Yes,0,37.722127,-120.110174,2271,0
2322-VCZHZ,3,23,Offer D,Yes,31.53,No,Fiber Optic,20,Yes,Yes,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.0,2024.1,0.0,0,725.19,Male,70,Yes,0,37.654551,-119.822984,579,0
6383-ZTSIW,6,39,No Offer,Yes,9.13,No,Fiber Optic,18,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Mailed Check,99.1,3877.95,0.0,0,356.07000000000005,Female,77,Yes,0,37.147198,-121.120161,7872,0
0118-JPNOY,0,26,No Offer,Yes,33.74,No,Fiber Optic,7,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2193.65,0.0,0,877.24,Female,71,No,0,37.249377,-120.249581,3256,0
9000-PLFUZ,3,60,No Offer,No,0.0,No,DSL,22,No,Yes,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,49.45,2907.55,0.0,40,0.0,Female,70,Yes,0,37.255637,-120.493537,59289,0
7779-ORAEL,4,45,No Offer,Yes,9.39,Yes,DSL,22,Yes,No,Yes,Yes,No,Yes,No,Yes,Two Year,No,Credit Card,75.15,3480.35,0.0,0,422.55,Male,77,Yes,0,38.121601,-120.133915,1278,0
0644-OQMDK,0,4,Offer E,Yes,6.18,No,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,293.85,0.0,0,24.72,Male,69,No,0,37.40122,-120.514191,23100,0
1658-XUHBX,3,59,No Offer,Yes,16.15,Yes,Fiber Optic,26,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,88.75,5348.65,0.0,0,952.8499999999999,Female,75,Yes,1,37.670526,-120.877572,13343,0
2378-HTWFW,0,35,No Offer,Yes,26.19,Yes,Fiber Optic,19,Yes,No,No,No,No,Yes,No,No,Month-to-Month,No,Credit Card,91.0,3180.5,0.0,40,916.6500000000001,Male,78,No,0,37.343846,-121.039391,8504,0
3719-TDVQB,3,54,No Offer,Yes,23.94,No,No Internet,0,No,No,No,No,No,No,No,No,Two Year,Yes,Mailed Check,18.95,1031.1,0.0,0,1292.76,Female,68,Yes,0,37.750778,-121.13238,12646,0
0201-MIBOL,0,66,No Offer,Yes,10.45,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,0,689.6999999999999,Female,68,No,0,37.713152,-121.08739,12466,0
8495-PRWFH,0,42,No Offer,Yes,27.0,Yes,Cable,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.65,2421.75,0.0,0,1134.0,Female,66,No,0,37.669516,-120.626964,8308,0
0439-IFYUN,0,18,Offer D,Yes,21.09,No,Fiber Optic,18,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.7,1294.6,0.0,20,379.62,Female,78,No,0,33.141265,-116.967221,48690,0
6458-CYIDZ,0,5,Offer E,Yes,36.27,No,Fiber Optic,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.7,374.8,0.0,0,181.35000000000002,Female,72,No,0,39.225694,-123.717354,1054,0
1932-UEDCX,6,33,No Offer,Yes,44.1,Yes,Fiber Optic,22,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.6,3270.25,0.0,0,1455.3,Male,79,Yes,0,38.966713,-123.586412,586,0
5188-HGMLP,10,54,No Offer,Yes,35.16,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.0,3919.15,0.0,0,1898.6399999999999,Male,73,Yes,0,38.787446,-122.58675,7789,0
5331-RGMTT,0,54,No Offer,Yes,38.48,Yes,Fiber Optic,13,No,No,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,99.05,5295.7,0.0,40,2077.9199999999996,Male,67,Yes,0,38.911299,-123.609588,1352,0
4476-OSWTN,2,69,No Offer,Yes,8.3,Yes,Fiber Optic,14,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Mailed Check,110.55,7610.1,0.0,0,572.7,Male,73,Yes,0,39.222323,-122.985488,240,0
6726-WEXXK,7,27,No Offer,Yes,41.11,Yes,Fiber Optic,14,Yes,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,85.9,2220.1,0.0,0,1109.97,Male,72,Yes,0,40.726949,-124.217378,228,0
4023-RTIQM,10,31,Offer C,No,0.0,No,DSL,21,Yes,Yes,Yes,No,No,Yes,No,Yes,One Year,Yes,Credit Card,50.4,1580.1,0.0,0,0.0,Female,72,Yes,0,40.363446,-123.835041,400,0
7872-RDDLZ,0,67,No Offer,Yes,48.43,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.9,3725.5,0.0,0,3244.81,Female,68,No,0,39.955587,-123.681175,200,0
3162-KKZXO,0,55,No Offer,Yes,29.6,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,5409.75,0.0,0,1628.0,Female,75,No,0,38.69508,-121.271616,43718,0
8904-OPDCK,4,54,Offer B,No,0.0,No,DSL,4,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,1364.75,0.0,0,0.0,Male,76,Yes,0,38.69549,-121.307864,41636,0
6048-QBXKL,0,2,Offer E,Yes,31.74,Yes,DSL,25,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,56.55,118.25,0.0,0,63.48,Female,68,No,0,38.674276,-121.961866,844,0
6734-FQAJX,0,67,No Offer,Yes,34.23,No,Fiber Optic,11,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,105.05,7171.7,0.0,0,2293.41,Male,65,No,0,38.606703,-120.586659,2958,0
2378-VTKDH,9,65,Offer B,Yes,8.59,Yes,Fiber Optic,7,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.35,6578.55,0.0,0,558.35,Male,76,Yes,0,38.71967,-121.862416,38547,0
2974-GGUXS,0,36,Offer C,Yes,11.32,Yes,Fiber Optic,16,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,91.95,3301.05,17.76,0,407.52,Female,74,Yes,0,38.749466,-121.184196,20675,0
7994-XIRTR,0,54,Offer B,Yes,5.14,No,DSL,6,No,No,Yes,Yes,No,Yes,No,Yes,One Year,No,Bank Withdrawal,65.25,3529.95,33.07,0,277.56,Male,79,No,0,38.784329,-121.373245,25418,0
5298-GSTLM,0,60,Offer B,Yes,48.92,Yes,Fiber Optic,11,Yes,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,101.4,6176.6,0.0,0,2935.2000000000003,Female,74,No,0,38.550722,-121.457314,14966,0
6121-TNHBO,0,63,Offer B,Yes,15.62,Yes,DSL,18,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,83.0,5243.05,0.0,0,984.06,Female,71,No,0,38.512569,-121.495184,44683,0
5119-NZPTV,9,2,Offer E,Yes,34.99,No,Fiber Optic,24,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.1,141.65,0.0,0,69.98,Male,70,Yes,0,38.475465,-121.443625,72199,0
3865-ZYKAD,7,69,No Offer,Yes,14.76,Yes,Fiber Optic,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,84.9,5785.65,0.0,0,1018.4399999999999,Male,77,Yes,0,38.494832,-121.529447,42832,0
